Timestamp,Device_ID,Device_Type,Parameter_Changed,New_Value,Trigger_Source
2026-03-27 19:44:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-03-27 19:45:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-03-27 19:46:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-03-27 19:47:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-03-27 20:02:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-03-27 22:39:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human
2026-03-27 22:40:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-03-27 22:50:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human
2026-03-27 23:04:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-03-27 23:06:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-03-27 23:07:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-03-28 09:07:00,Hallway_Vacuum_1,Robot Vacuum,Cleaning State,Clean,Human
2026-03-28 09:08:00,Hallway_Vacuum_1,Robot Vacuum,Suction Power,Standard,Human
2026-03-28 14:13:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human
2026-03-28 14:14:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-03-28 19:32:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-03-28 19:33:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,80,Human
2026-03-28 19:34:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human
2026-03-28 19:35:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-03-28 22:38:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-03-28 22:43:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human
2026-03-28 22:44:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-03-28 22:48:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-03-28 22:50:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-03-28 22:51:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-03-29 14:17:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human
2026-03-29 14:18:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Fan,Human
2026-03-29 19:05:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-03-29 19:06:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-03-29 19:07:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3500,Human
2026-03-29 19:08:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-03-29 22:31:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,20,Human
2026-03-29 22:32:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-03-29 22:39:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-03-29 23:14:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-03-29 23:16:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-03-29 23:17:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-03-30 06:59:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human
2026-03-30 07:00:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-03-30 07:01:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Med,Human
2026-03-30 07:33:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,90,Human
2026-03-30 07:56:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-03-30 07:57:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human
2026-03-30 08:51:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-03-30 19:29:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-03-30 19:30:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,60,Human
2026-03-30 19:31:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-03-30 19:32:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-03-30 19:58:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human
2026-03-30 22:38:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human
2026-03-30 22:39:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Fan,Human
2026-03-30 22:40:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-03-30 23:11:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-03-30 23:13:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-03-30 23:14:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-03-31 06:57:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human
2026-03-31 06:58:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-03-31 06:59:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,High,Human
2026-03-31 07:30:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,90,Human
2026-03-31 07:58:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-03-31 07:59:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human
2026-03-31 09:05:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-03-31 12:00:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,26,Automation
2026-03-31 19:36:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-03-31 19:37:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-03-31 19:38:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-03-31 19:39:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-03-31 19:47:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-03-31 22:22:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,20,Human
2026-03-31 22:23:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Fan,Human
2026-03-31 22:44:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human
2026-03-31 23:12:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-03-31 23:14:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-03-31 23:15:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-01 06:59:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human
2026-04-01 07:00:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-01 07:01:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,High,Human
2026-04-01 07:36:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,90,Human
2026-04-01 07:59:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-01 08:00:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,30,Human
2026-04-01 09:01:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-01 18:00:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,50,Automation
2026-04-01 19:46:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-01 19:47:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-04-01 19:48:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human
2026-04-01 19:49:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-01 20:09:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-04-01 22:33:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human
2026-04-01 22:34:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-01 22:35:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-01 22:47:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-01 22:49:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-01 22:50:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-02 07:04:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human
2026-04-02 07:05:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-02 07:06:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Med,Human
2026-04-02 07:33:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,100,Human
2026-04-02 08:03:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-02 08:04:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human
2026-04-02 09:01:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-02 19:07:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-02 19:08:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,65,Human
2026-04-02 19:09:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-04-02 19:10:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-02 20:12:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-04-02 22:19:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,20,Human
2026-04-02 22:20:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-02 22:44:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-02 22:54:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-02 22:56:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-02 22:57:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-03 06:52:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human
2026-04-03 06:53:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-03 06:54:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,High,Human
2026-04-03 07:23:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,70,Human
2026-04-03 08:08:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-03 08:09:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human
2026-04-03 09:04:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-03 19:34:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-03 19:35:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,65,Human
2026-04-03 19:36:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human
2026-04-03 19:37:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-03 20:11:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human
2026-04-03 22:23:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human
2026-04-03 22:24:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Fan,Human
2026-04-03 22:46:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-03 22:50:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-03 22:52:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-03 22:53:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-04 09:06:00,Hallway_Vacuum_1,Robot Vacuum,Cleaning State,Clean,Human
2026-04-04 09:07:00,Hallway_Vacuum_1,Robot Vacuum,Suction Power,Standard,Human
2026-04-04 12:00:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,26,Automation
2026-04-04 14:23:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,21,Human
2026-04-04 14:24:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Fan,Human
2026-04-04 19:11:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-04 19:12:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-04-04 19:13:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human
2026-04-04 19:14:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-04 22:26:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human
2026-04-04 22:27:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-04 22:47:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-04 22:49:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-04 22:50:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-04 22:53:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-05 14:17:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,21,Human
2026-04-05 14:18:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-05 19:48:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-05 19:49:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-04-05 19:50:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3500,Human
2026-04-05 19:51:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-05 22:19:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human
2026-04-05 22:20:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-05 22:48:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-05 22:59:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-05 23:01:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-05 23:02:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-06 07:04:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human
2026-04-06 07:05:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-06 07:06:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Med,Human
2026-04-06 07:31:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,100,Human
2026-04-06 08:01:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-06 08:02:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,30,Human
2026-04-06 08:56:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-06 12:00:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,26,Automation
2026-04-06 19:51:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-06 19:52:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-04-06 19:53:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3500,Human
2026-04-06 19:54:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-06 20:05:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-04-06 22:30:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human
2026-04-06 22:31:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Fan,Human
2026-04-06 22:48:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-06 23:08:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-06 23:10:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-06 23:11:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-07 06:48:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human
2026-04-07 06:49:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-07 06:50:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Med,Human
2026-04-07 07:31:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,80,Human
2026-04-07 07:53:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-07 07:54:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,35,Human
2026-04-07 09:02:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-07 19:15:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-07 19:16:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,60,Human
2026-04-07 19:17:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3500,Human
2026-04-07 19:18:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-07 19:56:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human
2026-04-07 22:36:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,20,Human
2026-04-07 22:37:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-07 22:47:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-07 22:53:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-07 22:55:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-07 22:56:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-08 06:54:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human
2026-04-08 06:55:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-08 06:56:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,High,Human
2026-04-08 07:30:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,80,Human
2026-04-08 07:59:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-08 08:00:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human
2026-04-08 09:01:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-08 19:08:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-08 19:09:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-04-08 19:10:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-04-08 19:11:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-08 20:05:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-04-08 22:43:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-08 22:44:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human
2026-04-08 22:45:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-08 23:08:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-08 23:10:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-08 23:11:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-09 06:58:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human
2026-04-09 06:59:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-09 07:00:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Med,Human
2026-04-09 07:28:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,80,Human
2026-04-09 07:55:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-09 07:56:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human
2026-04-09 08:59:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-09 18:00:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,50,Automation
2026-04-09 19:10:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-09 19:11:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,60,Human
2026-04-09 19:12:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human
2026-04-09 19:13:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-09 19:58:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human
2026-04-09 22:25:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,20,Human
2026-04-09 22:26:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Fan,Human
2026-04-09 22:48:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-09 23:04:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-09 23:06:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-09 23:07:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-10 06:51:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human
2026-04-10 06:52:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-10 06:53:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,High,Human
2026-04-10 07:28:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,90,Human
2026-04-10 07:50:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-10 07:51:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,35,Human
2026-04-10 09:00:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-10 12:00:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,26,Automation
2026-04-10 19:53:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-10 19:54:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,75,Human
2026-04-10 19:55:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human
2026-04-10 19:56:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-10 20:05:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human
2026-04-10 22:23:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human
2026-04-10 22:24:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-10 22:49:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-10 23:00:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-10 23:02:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-10 23:03:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-11 09:03:00,Hallway_Vacuum_1,Robot Vacuum,Cleaning State,Clean,Human
2026-04-11 09:04:00,Hallway_Vacuum_1,Robot Vacuum,Suction Power,Standard,Human
2026-04-11 14:47:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,20,Human
2026-04-11 14:48:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-11 19:45:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-11 19:46:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human
2026-04-11 19:47:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human
2026-04-11 19:48:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-11 22:44:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,20,Human
2026-04-11 22:45:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-11 22:47:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-11 23:10:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-11 23:12:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-11 23:13:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-12 14:29:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human
2026-04-12 14:30:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-12 19:34:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-12 19:35:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,60,Human
2026-04-12 19:36:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human
2026-04-12 19:37:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-12 22:23:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,19,Human
2026-04-12 22:24:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-12 22:44:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-12 23:07:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
2026-04-12 23:09:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-12 23:10:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human
2026-04-13 07:09:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human
2026-04-13 07:10:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-13 07:11:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Low,Human
2026-04-13 07:30:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,100,Human
2026-04-13 07:54:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human
2026-04-13 07:55:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,35,Human
2026-04-13 09:02:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human
2026-04-13 19:06:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human
2026-04-13 19:07:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,75,Human
2026-04-13 19:08:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3500,Human
2026-04-13 19:09:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human
2026-04-13 19:56:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human
2026-04-13 22:21:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,20,Human
2026-04-13 22:22:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human
2026-04-13 22:43:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human
2026-04-13 22:51:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human
